family,variant,budget_pct,slice,split_count,decisions,selected_count,stable_positive_total,stable_positive_selected,coverage,stable_positive_recall,defer_precision,false_positive_rate,harmful_selection_rate,false_positive_correction_rate,correction_rate,new_error_rate,base_target_match,system_target_match,mean_delta_regret,p95_delta_regret,mean_delta_miss,selected_disagreement,score_mean,score_p95,label
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,0.1,overall,1,8683,9,4,0,0.0010365081193136013,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9651042266497755,0.9659103996314637,-0.006267015579506561,0.0,-0.00011516756881262236,0.0008061729816883565,-1.9653220425464593,0.5450120689999995,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,0.1,stable_near_tie,1,1436,1,4,0,0.0006963788300835655,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9171309192200557,0.9171309192200557,0.0,0.0,0.0,0.0,-2.8416448076298746,-0.2164989425,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,0.1,stable_positive_v2,1,4,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4892965324999998,2.1053112499999997,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,0.1,stable_positive_v2_committee,1,2,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9077767649999999,1.5138689264999998,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,0.25,baseline_error_near_tie,1,144,6,4,0,0.041666666666666664,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.0,0.0,0.0,0.0,-0.29174505426041664,2.0138323149999997,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,0.25,hard_near_tie,1,1489,6,4,0,0.004029550033579583,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9053055742108798,0.9053055742108798,0.0,0.0,0.0,0.0,-2.821282784635661,-0.16773752000001266,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,0.25,high_headroom_near_tie,1,70,6,4,0,0.08571428571428572,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7527660601357145,2.509270495,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,0.25,large_gap_control,1,1921,2,0,0,0.001041124414367517,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9979177511712649,0.9989588755856325,-0.0065445123024125825,0.0,0.0,0.001041124414367517,-1.6014137684937533,0.75131285,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,0.25,overall,1,8683,22,4,0,0.002533686513877692,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9651042266497755,0.9664862374755269,-0.00870761126674541,0.0,-0.00011516756881262236,0.0013820108257514684,-1.9653220425464593,0.5450120689999995,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,0.25,stable_near_tie,1,1436,6,4,0,0.004178272980501393,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9171309192200557,0.9171309192200557,0.0,0.0,0.0,0.0,-2.8416448076298746,-0.2164989425,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,0.25,stable_positive_v2,1,4,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4892965324999998,2.1053112499999997,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,0.25,stable_positive_v2_committee,1,2,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9077767649999999,1.5138689264999998,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,0.5,baseline_error_near_tie,1,144,13,4,2,0.09027777777777778,0.5,0.15384615384615385,0.8461538461538461,0.0,0.0,0.013888888888888888,0.0,0.020833333333333332,0.034722222222222224,-0.07332626978556316,0.0,-0.006944444444444444,0.013888888888888888,-0.29174505426041664,2.0138323149999997,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,0.5,hard_near_tie,1,1489,13,4,2,0.008730691739422432,0.5,0.15384615384615385,0.8461538461538461,0.0,0.0,0.001343183344526528,0.0,0.9053055742108798,0.9066487575554063,-0.007091324949040359,0.0,-0.000671591672263264,0.001343183344526528,-2.821282784635661,-0.16773752000001266,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,0.5,high_headroom_near_tie,1,70,13,4,2,0.18571428571428572,0.5,0.15384615384615385,0.8461538461538461,0.0,0.0,0.02857142857142857,0.0,0.0,0.02857142857142857,-0.15084261213030134,0.0,-0.014285714285714285,0.02857142857142857,0.7527660601357145,2.509270495,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,0.5,large_gap_control,1,1921,4,0,0,0.002082248828735034,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9979177511712649,0.9989588755856325,-0.0065445123024125825,0.0,0.0,0.001041124414367517,-1.6014137684937533,0.75131285,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,0.5,overall,1,8683,44,4,2,0.005067373027755384,0.5,0.045454545454545456,0.9545454545454546,0.0,0.0,0.00023033513762524472,0.0,0.9651042266497755,0.9676379131636531,-0.013292841794344463,0.0,-0.00023033513762524472,0.002533686513877692,-1.9653220425464593,0.5450120689999995,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,0.5,stable_near_tie,1,1436,13,4,2,0.009052924791086351,0.5,0.15384615384615385,0.8461538461538461,0.0,0.0,0.001392757660167131,0.0,0.9171309192200557,0.9185236768802229,-0.00735305212334338,0.0,-0.0006963788300835655,0.001392757660167131,-2.8416448076298746,-0.2164989425,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,0.5,stable_positive_v2,1,4,2,4,2,0.5,0.5,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,-2.6397457122802734,0.0,-0.25,0.5,1.4892965324999998,2.1053112499999997,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,0.5,stable_positive_v2_committee,1,2,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9077767649999999,1.5138689264999998,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,0.75,baseline_error_near_tie,1,144,21,4,3,0.14583333333333334,0.75,0.14285714285714285,0.8571428571428571,0.0,0.0,0.020833333333333332,0.0,0.020833333333333332,0.041666666666666664,-0.09247929520077175,0.0,-0.006944444444444444,0.020833333333333332,-0.29174505426041664,2.0138323149999997,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,0.75,hard_near_tie,1,1489,21,4,3,0.014103425117528543,0.75,0.14285714285714285,0.8571428571428571,0.0,0.0,0.0020147750167897917,0.0,0.9053055742108798,0.9073203492276696,-0.008943598729960466,0.0,-0.000671591672263264,0.0020147750167897917,-2.821282784635661,-0.16773752000001266,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,0.75,high_headroom_near_tie,1,70,21,4,3,0.3,0.75,0.14285714285714285,0.8571428571428571,0.0,0.0,0.04285714285714286,0.0,0.0,0.04285714285714286,-0.19024312155587333,0.0,-0.014285714285714285,0.04285714285714286,0.7527660601357145,2.509270495,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,0.75,large_gap_control,1,1921,10,0,0,0.0052056220718375845,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9979177511712649,0.9989588755856325,-0.0065445123024125825,0.0,0.0,0.001041124414367517,-1.6014137684937533,0.75131285,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,0.75,overall,1,8683,66,4,3,0.007601059541633076,0.75,0.045454545454545456,0.9545454545454546,0.0,0.0,0.0003455027064378671,0.0,0.9651042266497755,0.9680985834389036,-0.014446054805908062,0.0,-0.00023033513762524472,0.0029943567891281813,-1.9653220425464593,0.5450120689999995,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,0.75,stable_near_tie,1,1436,21,4,3,0.014623955431754874,0.75,0.14285714285714285,0.8571428571428571,0.0,0.0,0.0020891364902506965,0.0,0.9171309192200557,0.9192200557103064,-0.009273689769436723,0.0,-0.0006963788300835655,0.0020891364902506965,-2.8416448076298746,-0.2164989425,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,0.75,stable_positive_v2,1,4,3,4,3,0.75,0.75,1.0,0.0,0.0,0.0,0.75,0.0,0.0,0.75,-3.329254627227783,-0.41370534896850686,-0.25,0.75,1.4892965324999998,2.1053112499999997,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,0.75,stable_positive_v2_committee,1,2,1,2,1,0.5,0.5,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,-1.3790178298950195,-0.13790178298950206,0.0,0.5,0.9077767649999999,1.5138689264999998,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,1.0,baseline_error_near_tie,1,144,23,4,3,0.1597222222222222,0.75,0.13043478260869565,0.8695652173913043,0.0,0.0,0.020833333333333332,0.0,0.020833333333333332,0.041666666666666664,-0.09247929520077175,0.0,-0.006944444444444444,0.020833333333333332,-0.29174505426041664,2.0138323149999997,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,1.0,hard_near_tie,1,1489,23,4,3,0.01544660846205507,0.75,0.13043478260869565,0.8695652173913043,0.0,0.0,0.0020147750167897917,0.0,0.9053055742108798,0.9073203492276696,-0.008943598729960466,0.0,-0.000671591672263264,0.0020147750167897917,-2.821282784635661,-0.16773752000001266,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,1.0,high_headroom_near_tie,1,70,22,4,3,0.3142857142857143,0.75,0.13636363636363635,0.8636363636363636,0.0,0.0,0.04285714285714286,0.0,0.0,0.04285714285714286,-0.19024312155587333,0.0,-0.014285714285714285,0.04285714285714286,0.7527660601357145,2.509270495,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,1.0,large_gap_control,1,1921,18,0,0,0.009370119729307652,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9979177511712649,0.9989588755856325,-0.0065445123024125825,0.0,0.0,0.001041124414367517,-1.6014137684937533,0.75131285,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,1.0,overall,1,8683,87,4,3,0.010019578486698147,0.75,0.034482758620689655,0.9655172413793104,0.0,0.0,0.0003455027064378671,0.0,0.9651042266497755,0.9682137510077162,-0.015162364055137541,0.0,-0.00023033513762524472,0.003224691926753426,-1.9653220425464593,0.5450120689999995,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,1.0,stable_near_tie,1,1436,23,4,3,0.016016713091922007,0.75,0.13043478260869565,0.8695652173913043,0.0,0.0,0.0020891364902506965,0.0,0.9171309192200557,0.9192200557103064,-0.009273689769436723,0.0,-0.0006963788300835655,0.0020891364902506965,-2.8416448076298746,-0.2164989425,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,1.0,stable_positive_v2,1,4,3,4,3,0.75,0.75,1.0,0.0,0.0,0.0,0.75,0.0,0.0,0.75,-3.329254627227783,-0.41370534896850686,-0.25,0.75,1.4892965324999998,2.1053112499999997,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,1.0,stable_positive_v2_committee,1,2,1,2,1,0.5,0.5,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,-1.3790178298950195,-0.13790178298950206,0.0,0.5,0.9077767649999999,1.5138689264999998,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,1.25,baseline_error_near_tie,1,144,29,4,3,0.2013888888888889,0.75,0.10344827586206896,0.896551724137931,0.0,0.0,0.020833333333333332,0.0,0.020833333333333332,0.041666666666666664,-0.09247929520077175,0.0,-0.006944444444444444,0.020833333333333332,-0.29174505426041664,2.0138323149999997,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,1.25,hard_near_tie,1,1489,29,4,3,0.019476158495634655,0.75,0.10344827586206896,0.896551724137931,0.0,0.0,0.0020147750167897917,0.0,0.9053055742108798,0.9073203492276696,-0.008943598729960466,0.0,-0.000671591672263264,0.0020147750167897917,-2.821282784635661,-0.16773752000001266,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,1.25,high_headroom_near_tie,1,70,27,4,3,0.38571428571428573,0.75,0.1111111111111111,0.8888888888888888,0.0,0.0,0.04285714285714286,0.0,0.0,0.04285714285714286,-0.19024312155587333,0.0,-0.014285714285714285,0.04285714285714286,0.7527660601357145,2.509270495,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,1.25,large_gap_control,1,1921,23,0,0,0.011972930765226444,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9979177511712649,0.9989588755856325,-0.0065445123024125825,0.0,0.0,0.001041124414367517,-1.6014137684937533,0.75131285,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,1.25,overall,1,8683,109,4,3,0.012553265000575837,0.75,0.027522935779816515,0.9724770642201835,0.0,0.0,0.0003455027064378671,0.0,0.9651042266497755,0.9683289185765288,-0.015347135900339058,0.0,-0.00023033513762524472,0.0033398594955660484,-1.9653220425464593,0.5450120689999995,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,1.25,stable_near_tie,1,1436,29,4,3,0.0201949860724234,0.75,0.10344827586206896,0.896551724137931,0.0,0.0,0.0020891364902506965,0.0,0.9171309192200557,0.9192200557103064,-0.009273689769436723,0.0,-0.0006963788300835655,0.0020891364902506965,-2.8416448076298746,-0.2164989425,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,1.25,stable_positive_v2,1,4,3,4,3,0.75,0.75,1.0,0.0,0.0,0.0,0.75,0.0,0.0,0.75,-3.329254627227783,-0.41370534896850686,-0.25,0.75,1.4892965324999998,2.1053112499999997,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,1.25,stable_positive_v2_committee,1,2,1,2,1,0.5,0.5,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,-1.3790178298950195,-0.13790178298950206,0.0,0.5,0.9077767649999999,1.5138689264999998,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,1.5,baseline_error_near_tie,1,144,33,4,3,0.22916666666666666,0.75,0.09090909090909091,0.9090909090909091,0.0,0.0,0.020833333333333332,0.0,0.020833333333333332,0.041666666666666664,-0.09247929520077175,0.0,-0.006944444444444444,0.020833333333333332,-0.29174505426041664,2.0138323149999997,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,1.5,hard_near_tie,1,1489,33,4,3,0.02216252518468771,0.75,0.09090909090909091,0.9090909090909091,0.0,0.0,0.0020147750167897917,0.0,0.9053055742108798,0.9073203492276696,-0.008943598729960466,0.0,-0.000671591672263264,0.0020147750167897917,-2.821282784635661,-0.16773752000001266,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,1.5,high_headroom_near_tie,1,70,31,4,3,0.44285714285714284,0.75,0.0967741935483871,0.9032258064516129,0.0,0.0,0.04285714285714286,0.0,0.0,0.04285714285714286,-0.19024312155587333,0.0,-0.014285714285714285,0.04285714285714286,0.7527660601357145,2.509270495,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,1.5,large_gap_control,1,1921,29,0,0,0.015096304008328995,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9979177511712649,0.9989588755856325,-0.0065445123024125825,0.0,0.0,0.001041124414367517,-1.6014137684937533,0.75131285,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,1.5,overall,1,8683,131,4,3,0.01508695151445353,0.75,0.022900763358778626,0.9770992366412213,0.0,0.0,0.0003455027064378671,0.0,0.9651042266497755,0.9683289185765288,-0.015347135900339058,0.0,-0.00023033513762524472,0.0033398594955660484,-1.9653220425464593,0.5450120689999995,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,1.5,stable_near_tie,1,1436,33,4,3,0.02298050139275766,0.75,0.09090909090909091,0.9090909090909091,0.0,0.0,0.0020891364902506965,0.0,0.9171309192200557,0.9192200557103064,-0.009273689769436723,0.0,-0.0006963788300835655,0.0020891364902506965,-2.8416448076298746,-0.2164989425,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,1.5,stable_positive_v2,1,4,3,4,3,0.75,0.75,1.0,0.0,0.0,0.0,0.75,0.0,0.0,0.75,-3.329254627227783,-0.41370534896850686,-0.25,0.75,1.4892965324999998,2.1053112499999997,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,1.5,stable_positive_v2_committee,1,2,1,2,1,0.5,0.5,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,-1.3790178298950195,-0.13790178298950206,0.0,0.5,0.9077767649999999,1.5138689264999998,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,2.0,baseline_error_near_tie,1,144,41,4,3,0.2847222222222222,0.75,0.07317073170731707,0.926829268292683,0.0,0.0,0.020833333333333332,0.0,0.020833333333333332,0.041666666666666664,-0.09247929520077175,0.0,-0.006944444444444444,0.020833333333333332,-0.29174505426041664,2.0138323149999997,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,2.0,hard_near_tie,1,1489,41,4,3,0.027535258562793822,0.75,0.07317073170731707,0.926829268292683,0.0,0.0,0.0020147750167897917,0.0,0.9053055742108798,0.9073203492276696,-0.008943598729960466,0.0,-0.000671591672263264,0.0020147750167897917,-2.821282784635661,-0.16773752000001266,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,2.0,high_headroom_near_tie,1,70,36,4,3,0.5142857142857142,0.75,0.08333333333333333,0.9166666666666666,0.0,0.0,0.04285714285714286,0.0,0.0,0.04285714285714286,-0.19024312155587333,0.0,-0.014285714285714285,0.04285714285714286,0.7527660601357145,2.509270495,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,2.0,large_gap_control,1,1921,52,0,0,0.02706923477355544,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9979177511712649,0.9989588755856325,-0.0065445123024125825,0.0,0.0,0.001041124414367517,-1.6014137684937533,0.75131285,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,2.0,overall,1,8683,174,4,3,0.020039156973396293,0.75,0.017241379310344827,0.9827586206896551,0.0,0.0,0.0003455027064378671,0.0,0.9651042266497755,0.9683289185765288,-0.015347135900339058,0.0,-0.00023033513762524472,0.0033398594955660484,-1.9653220425464593,0.5450120689999995,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,2.0,stable_near_tie,1,1436,41,4,3,0.028551532033426183,0.75,0.07317073170731707,0.926829268292683,0.0,0.0,0.0020891364902506965,0.0,0.9171309192200557,0.9192200557103064,-0.009273689769436723,0.0,-0.0006963788300835655,0.0020891364902506965,-2.8416448076298746,-0.2164989425,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,2.0,stable_positive_v2,1,4,3,4,3,0.75,0.75,1.0,0.0,0.0,0.0,0.75,0.0,0.0,0.75,-3.329254627227783,-0.41370534896850686,-0.25,0.75,1.4892965324999998,2.1053112499999997,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,2.0,stable_positive_v2_committee,1,2,1,2,1,0.5,0.5,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,-1.3790178298950195,-0.13790178298950206,0.0,0.5,0.9077767649999999,1.5138689264999998,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,2.5,baseline_error_near_tie,1,144,45,4,3,0.3125,0.75,0.06666666666666667,0.9333333333333333,0.0,0.0,0.020833333333333332,0.0,0.020833333333333332,0.041666666666666664,-0.09247929520077175,0.0,-0.006944444444444444,0.020833333333333332,-0.29174505426041664,2.0138323149999997,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,2.5,hard_near_tie,1,1489,45,4,3,0.03022162525184688,0.75,0.06666666666666667,0.9333333333333333,0.0,0.0,0.0020147750167897917,0.0,0.9053055742108798,0.9073203492276696,-0.008943598729960466,0.0,-0.000671591672263264,0.0020147750167897917,-2.821282784635661,-0.16773752000001266,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,2.5,high_headroom_near_tie,1,70,40,4,3,0.5714285714285714,0.75,0.075,0.925,0.0,0.0,0.04285714285714286,0.0,0.0,0.04285714285714286,-0.19024312155587333,0.0,-0.014285714285714285,0.04285714285714286,0.7527660601357145,2.509270495,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,2.5,large_gap_control,1,1921,64,0,0,0.03331598125976054,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9979177511712649,0.9989588755856325,-0.0065445123024125825,0.0,0.0,0.001041124414367517,-1.6014137684937533,0.75131285,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,2.5,overall,1,8683,218,4,3,0.025106530001151674,0.75,0.013761467889908258,0.9862385321100917,0.0,0.0,0.0003455027064378671,0.0,0.9651042266497755,0.9685592537141541,-0.015981938011646546,0.0,-0.00023033513762524472,0.0035701946331912933,-1.9653220425464593,0.5450120689999995,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,2.5,stable_near_tie,1,1436,45,4,3,0.031337047353760444,0.75,0.06666666666666667,0.9333333333333333,0.0,0.0,0.0020891364902506965,0.0,0.9171309192200557,0.9192200557103064,-0.009273689769436723,0.0,-0.0006963788300835655,0.0020891364902506965,-2.8416448076298746,-0.2164989425,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,2.5,stable_positive_v2,1,4,3,4,3,0.75,0.75,1.0,0.0,0.0,0.0,0.75,0.0,0.0,0.75,-3.329254627227783,-0.41370534896850686,-0.25,0.75,1.4892965324999998,2.1053112499999997,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_sharp_negative_tail_support_agree_mix_hybrid,2.5,stable_positive_v2_committee,1,2,1,2,1,0.5,0.5,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,-1.3790178298950195,-0.13790178298950206,0.0,0.5,0.9077767649999999,1.5138689264999998,sharp_negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_negative_tail_support_agree_mix_hybrid,0.1,baseline_error_near_tie,1,144,4,4,1,0.027777777777777776,0.25,0.25,0.75,0.0,0.0,0.006944444444444444,0.0,0.020833333333333332,0.027777777777777776,-0.049168162875705294,0.0,-0.006944444444444444,0.006944444444444444,-0.8121722284305556,2.253095905,negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_negative_tail_support_agree_mix_hybrid,0.1,hard_near_tie,1,1489,4,4,1,0.002686366689053056,0.25,0.25,0.75,0.0,0.0,0.000671591672263264,0.0,0.9053055742108798,0.905977165883143,-0.004755013736804273,0.0,-0.000671591672263264,0.000671591672263264,-4.282751456302217,-0.8584180400000014,negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_negative_tail_support_agree_mix_hybrid,0.1,high_headroom_near_tie,1,70,4,4,1,0.05714285714285714,0.25,0.25,0.75,0.0,0.0,0.014285714285714285,0.0,0.0,0.014285714285714285,-0.10114593505859375,0.0,-0.014285714285714285,0.014285714285714285,0.7543921462285713,3.1111592399999983,negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_negative_tail_support_agree_mix_hybrid,0.1,large_gap_control,1,1921,2,0,0,0.001041124414367517,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9979177511712649,0.9984383133784487,-0.0035865849222384786,0.0,0.0,0.0005205622071837585,-2.695147968996096,-0.15906668,negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_negative_tail_support_agree_mix_hybrid,0.1,overall,1,8683,9,4,1,0.0010365081193136013,0.25,0.1111111111111111,0.8888888888888888,0.0,0.0,0.00011516756881262236,0.0,0.9651042266497755,0.9656800644938386,-0.004777687122837459,0.0,-0.00023033513762524472,0.0005758378440631119,-3.102644508556259,-0.19684342500000063,negative_tail_support_agree_mix_hybrid
round13_shortlist,prototype_negative_tail_support_agree_mix_hybrid,0.1,stable_near_tie,1,1436,4,4,1,0.002785515320334262,0.25,0.25,0.75,0.0,0.0,0.0006963788300835655,0.0,0.9171309192200557,0.9178272980501393,-0.004930512154666826,0.0,-0.0006963788300835655,0.0006963788300835655,-4.297930230385794,-0.7904959174999999,negative_tail_support_agree_mix_hybrid
